;ID;Pays;INT02;Q1;Q2;Q3;Q4;Q5;Q6;INT04;V_ACCORD;V6;V7_1;V7_2;V8;V9;V10;V11;V12;V13;V14_1;V14_2;V14_3;V14_4;V14_4_PRE;V14_4_TRANS;V14_1R;V14_2R;V14_3R;V15_1;V15_2;V15_3;V20;V21_1;V21_2;V21_3;V21_4;V21_5;V21_6;V21_7;V21_8;V21_9;V21_10;V21_11;V22_1;V22_2;V22_3;V22_4;V22_5;V23C1;V23C2;V23C3;V23C4;V23C5;V23C6;V23C7;V23C8;V23C9;V23C10;V23C11;V23C12;V23C12O;V23C12O_TRANS;V23C13;V23C13O;V23C13O_TRANS;V23C14;V23C14O;V23C14O_TRANS;V23C15;V23C16;V23C17;V24;V25;V26;V26O;V26O8_TRANS;V27;V28;V29;V30;V31;V31_1;V32;V32_PRE;V33;V34;V35;V35_1;TEST_REVENU;V36;V37;V38;V39;V40;V40_1;V40_2;V41;TEST_FIXE;V42;TEST_MOBILE;V42_1;REMARQUE;REMARQUEO
5385;SU_457;SU;6;1;NA;NA;1;NA;NA; ;1;9999998;10;50;3;1;4;NA;1;4;1;2;2;2; ;;1;1;1;2;2;1;2;1;1;4;4;1;1;2;1;4;1;1;4;4;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;3;1;1; ;;3;3;NA;1;1995;NA;170; ;3;2;99999998;8;NA;4;2;0;NA;NA;MALMö;1;0;NA;3;NA;1;1;NA
5386;SU_458;SU;6;1;NA;NA;1;1;2;RV;1;2000;45;35;3;1;4;NA;1;4;2;2;2;2; ;;1;1;2;2;2;1;1;4;1;2;4;1;2;2;2;2;1;1;4;4;4;1;1;0;0;0;0;0;1;0;1;0;0;1;0; ; ;0; ; ;0; ; ;0;0;0;1;1;4; ; ;3;3;NA;1;1974;NA;170; ;4;1;80000;NA;NA;1;4;3;2;NA;ULLRISEHAMN;2;0;NA;4;NA;1;1;NA
5387;SU_459;SU;6;1;NA;NA;1;NA;NA; ;1;30000;30;80;2;1;3;2;1;4;1;1;2;2; ;;2;1;2;1;1;1;1;1;1;3;2;4;4;2;1;4;1;1;4;4;4;2;4;1;0;0;0;0;1;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;3;3;NA;2;1968;NA;170; ;5;1;60000;NA;NA;1;2;3;0;NA;31491;3;1;NA;2;NA;1;1;NA
5388;SU_460;SU;6;1;NA;NA;1;NA;NA; ;1;60000;70;80;2;1;3;3;1;2;1;2;2;2; ;;1;2;2;1;1;2;2;2;1;3;3;1;3;3;3;3;1;2;4;3;3;3;1;0;0;0;1;0;0;0;1;0;0;0;1;slarv och okunskap gällande ekonomi;crap and ignorance of economics;0; ; ;0; ; ;0;0;0;1;1;11;den största;the biggest;3;3;NA;1;1991;NA;170; ;3;2;35000;NA;NA;4;2;0;NA;NA;HISSINGEN, GöTEBORG;1;0;NA;3;NA;1;1;NA
5389;SU_461;SU;6;1;NA;NA;1;NA;NA; ;1;20000;50;50;1;2;3;2;1;2;1;2;2;2; ;;1;1;2;4;4;1;2;3;1;3;4;3;4;5;3;3;5;1;4;4;4;2;5;0;0;0;1;0;1;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;3; ; ;3;3;NA;2;1975;NA;170; ;2;1;45000;NA;NA;4;5;3;3;NA;63233;2;0;NA;4;NA;1;1;NA
5390;SU_462;SU;6;1;NA;NA;1;NA;NA; ;1;500000;50;90;2;4;3;4;1;4;1;2;2;2; ;;2;2;2;1;1;1;1;1;1;1;4;1;4;2;2;1;1;1;4;2;2;2;1;0;1;0;0;0;1;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;9; ; ;3;3;NA;2;1985;NA;170; ;4;7;99999998;12;NA;5;1;0;NA;NA;15146;1;0;NA;1;NA;1;1;NA
5391;SU_463;SU;6;1;NA;NA;1;NA;NA; ;1;1000000;30;30;4;1;2;4;1;4;1;2;2;2; ;;2;2;2;1;1;1;1;1;1;4;4;1;4;2;3;4;4;1;3;3;3;4;2;0;0;0;0;0;1;0;1;1;0;0;0; ; ;0; ; ;0; ; ;0;0;0;5;1;3; ;;3;3;NA;2;1980;NA;170; ;4;1;48000;NA;NA;1;5;3;3;NA;15241;2;0;NA;3;NA;1;1;NA
5392;SU_464;SU;6;1;NA;NA;1;1;NA;RV;1;50000;45;85;2;2;2;3;1;4;1;2;2;2; ;;1;2;2;1;2;1;1;4;1;4;4;1;4;1;2;2;1;1;4;4;4;2;1;0;1;0;0;0;1;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;2; ; ;2;3;NA;2;1969;NA;170; ;4;5;7000;NA;NA;4;2;1;0;NA;87291;3;0;NA;2;NA;1;1;NA
5393;SU_465;SU;6;1;NA;NA;1;1;NA;RV;1;10000;30;30;2;3;2;2;4;4;2;2;2;2; ;;1;1;2;2;2;1;1;2;1;4;2;1;1;2;2;2;1;1;4;4;2;2;2;0;0;0;0;0;1;0;0;1;0;1;0; ; ;0; ; ;0; ; ;0;0;0;1;1;4; ; ;3;3;NA;2;1969;NA;170; ;4;1;33000;NA;NA;5;2;3;1;NA;53332;3;0;NA;2;NA;1;1;NA
5394;SU_466;SU;6;1;NA;NA;1;NA;NA; ;1;200000;80;80;1;1;1;3;1;4;1;1;2;2; ;;1;2;2;1;1;1;1;2;1;4;2;1;2;2;2;1;2;1;4;4;4;2;2;1;0;0;0;0;1;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;4; ; ;3;3;NA;2;1968;NA;170; ;3;1;35000;NA;NA;4;1;0;NA;71891; ;3;0;NA;1;NA;1;1;NA
5395;SU_467;SU;6;1;NA;NA;1;1;NA;RV;1;5000;35;30;2;1;3;2;1;3;1;1;2;1;SJäLV HJäLP TILL;;2;2;2;2;1;1;1;1;1;4;4;1;3;2;2;3;1;2;2;2;1;2;2;0;0;0;0;0;1;0;1;0;0;0;1;otur;bad luck;0; ; ;0; ; ;0;0;0;1;1;11;;those who want and really want to get better;1;3;NA;1;1972;NA;170; ;3;7;12000;NA;NA;4;2;1;1;NA;28731;3;0;NA;2;NA;1;1;NA
5396;SU_468;SU;6;1;NA;NA;1;NA;NA; ;1;20000;60;60;3;1;3;2;1;2;1;1;2;1;VIRKAT KLäDER TILL HEMLöSA OCH HANDLAT På ERIKSHJäLPEN;;1;1;2;1;1;1;1;1;4;4;2;2;3;1;2;1;1;2;4;3;1;5;1;0;1;0;0;0;1;0;0;0;0;0;1;Kastsystem.. Har man fel åsikt så hamnar man i botten.;Caste System .. If you have the wrong view, you end up at the bottom.;0; ; ;0; ; ;0;0;0;2;2;2; ; ;3;3;NA;2;1963;NA;170; ;2;7;99999999;11;NA;5;1;1;0;NA;LUND;2;1;NA;0;NA;NA;1;NA
5397;SU_469;SU;6;1;NA;NA;1;NA;NA; ;1;9999999;50;50;3;2;5;5;1;5;4;1;2;2; ;;1;2;2;1;2;1;6;5;5;5;5;5;5;5;5;5;5;5;1;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;1;0;2;2;11;de som har mest behov;Those who most need;3;3;NA;1;1964;NA;170; ;4;7;99999998;12;NA;5;1;3;0;NA;STOCKHOLM;1;1;NA;2;NA;1;2;"Personen förstod inte så många frågor. De som hen inte förstod fyllde jag i ""VE eller SE"" på."
5398;SU_470;SU;6;1;NA;NA;1;NA;NA; ;1;15000;30;60;2;2;4;NA;1;4;1;1;2;2; ;;1;2;2;1;2;1;1;1;1;4;2;1;4;4;1;3;1;5;1;1;1;4;1;0;0;0;0;0;1;0;1;1;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;6; ;;1;3;NA;1;1968;NA;170; ;1;1;36400;NA;NA;1;4;2;2;NA;16972;1;1;NA;4;NA;1;1;NA
5399;SU_471;SU;6;1;NA;NA;1;NA;NA; ;1;30000;20;20;1;1;2;2;2;3;1;2;2;2; ;;1;2;2;2;2;1;2;1;1;4;2;2;4;1;1;3;1;1;1;1;2;2;2;1;0;0;1;0;1;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;4; ; ;3;3;NA;2;1994;NA;170; ;3;4;99999998;8;NA;5;4;0;NA;NA;ERIKSBERG;2;1;NA;3;NA;1;1;NA
5400;SU_472;SU;6;1;NA;NA;1;NA;NA; ;1;1000;50;25;1;1;3;1;1;4;2;1;2;2; ;;1;2;2;2;2;1;2;4;1;4;4;1;1;1;1;4;1;1;1;1;1;1;5;0;1;0;0;0;1;0;0;0;0;0;0; ; ;1;Dålig anpassning till samhället;Poor adaptation to society;0; ; ;0;0;0;1;1;12; ; ;3;3;NA;1;1960;NA;170; ;3;1;45000;NA;NA;1;2;2;0;NA;80637;1;1;NA;2;NA;1;1;NA
5401;SU_473;SU;6;1;NA;NA;1;NA;NA; ;1;1000;30;50;2;1;3;4;1;4;2;1;2;2; ;;1;2;2;1;2;1;6;1;1;4;5;1;3;1;2;2;1;3;4;4;3;5;1;0;1;0;0;0;1;0;0;0;1;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;10; ; ;3;3;NA;1;1946;NA;170; ;1;5;35000;NA;NA;1;2;2;0;NA;75327;1;1;NA;2;NA;1;1;NA
5402;SU_474;SU;6;1;NA;NA;1;NA;NA; ;1;20000;50;50;3;1;2;2;1;3;1;2;2;2; ;;2;2;2;4;1;1;1;2;1;4;4;3;2;4;4;4;1;1;5;5;1;1;4;0;0;0;1;0;1;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;3;3;NA;2;1948;NA;170; ;5;5;99999998;2;NA;5;1;2;99;NA;82443;1;1;NA;1;NA;1;1;NA
5403;SU_475;SU;6;1;NA;NA;1;NA;NA; ;1;10000;50;50;1;1;4;NA;2;1;2;2;2;2; ;;1;1;2;2;2;2;3;5;1;1;1;3;4;2;2;1;2;1;5;5;4;1;1;0;1;0;0;1;0;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;3;3;10; ; ;3;3;NA;2;1945;NA;170; ;4;5;99999999;4;NA;5;1;2;0;NA;24535;2;1;NA;1;NA;1;1;NA
5404;SU_476;SU;6;1;NA;NA;1;NA;NA; ;1;20000;50;30;1;1;4;NA;2;3;2;1;2;2; ;;4;1;2;2;2;2;7;1;1;4;1;5;1;1;2;1;1;1;5;5;1;5;4;1;0;0;0;1;0;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;3;3;11;Alla;All.;3;3;NA;1;1942;NA;170; ;3;5;99999999;3;NA;1;2;0;NA;NA;16252;2;1;NA;2;NA;1;1;NA
5405;SU_477;SU;6;1;NA;NA;1;NA;NA; ;1;9999998;80;60;3;1;4;NA;2;4;2;1;1;2; ;;1;1;2;2;2;1;1;4;1;4;4;1;4;4;1;1;1;1;1;1;1;2;1;0;0;0;0;0;1;0;1;0;1;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;3; ;;3;3;NA;1;1960;NA;170; ;4;1;99999998;9;NA;1;1;2;0;NA;UPPSALA;1;1;NA;2;NA;1;1;NA
5406;SU_478;SU;6;1;NA;NA;1;NA;NA; ;1;9999998;50;50;1;1;4;NA;2;4;2;1;2;2; ;;1;2;2;2;2;2;2;1;1;3;2;2;4;2;1;5;1;5;4;4;5;5;5;1;0;0;0;0;1;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;13; ; ;3;3;NA;1;1963;NA;170; ;4;1;99999998;7;NA;1;3;1;1;NA;27462;3;1;NA;3;NA;1;1;NA
5407;SU_479;SU;6;1;NA;NA;1;NA;NA; ;1;10000;998;998;2;1;4;NA;2;4;2;2;2;1;NäR DEM PANTAR Så GER DEM PENGARNA TILL NåGON HJäLPORGANISATION;;2;1;2;2;2;1;7;1;1;4;5;1;5;5;5;5;5;5;2;3;3;1;3;0;0;0;1;0;1;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;3;5;11;Dem som visar att dem vill ha hjälp; ;3;3;NA;1;1948;NA;170; ;4;5;99999999;11;NA;1;2;1;0;NA;---;2;1;NA;2;NA;1;1;NA
5408;SU_480;SU;6;1;NA;NA;1;NA;NA; ;1;20000;50;50;1;1;4;NA;1;4;2;2;2;2; ;;2;1;2;1;2;2;2;2;1;2;1;1;2;4;3;3;1;1;2;2;2;5;5;1;0;0;0;0;1;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;3;3;NA;1;1949;NA;170; ;4;5;99999999;11;NA;3;2;1;0;NA;15396;3;0;NA;1;NA;1;1;NA
5409;SU_481;SU;6;1;NA;NA;1;NA;NA; ;1;10000;25;50;1;1;2;4;1;4;1;1;2;2; ;;1;2;2;2;1;1;2;2;2;5;2;1;4;4;2;5;2;1;4;4;1;5;5;0;0;0;0;0;1;0;1;0;0;0;1;Det är ett hårdare samhälle idag;It is a tougher society today;0; ; ;0; ; ;0;0;0;1;1;11;Alla;All.;3;3;NA;1;1970;NA;170; ;2;1;99999999;12;NA;1;4;4;0;NA;HäRNöSAND;2;1;NA;4;NA;1;1;NA
5410;SU_482;SU;6;1;NA;NA;1;NA;NA; ;1;10000;75;75;3;3;4;NA;1;4;2;1;2;1;SKäNKT PENGAR TILL RöDA KORSET;;2;2;2;2;1;1;2;1;1;4;4;1;4;4;4;4;1;1;1;1;4;1;4;0;0;0;0;1;1;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;11;Alla;All.;3;3;NA;1;1950;NA;170; ;1;5;99999999;5;NA;5;1;2;0;NA;88041;3;2;NA;1;NA;1;1;NA
5411;SU_483;SU;6;1;NA;NA;1;NA;NA; ;1;9999998;60;60;5;5;4;NA;3;3;2;1;2;2; ;;2;1;2;1;3;3;2;4;1;6;1;6;1;1;1;6;6;1;6;6;6;6;6;0;0;0;0;0;1;0;1;0;1;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;10; ; ;3;3;NA;2;1985;NA;170; ;4;2;99999999;6;NA;4;4;2;0;NA;12737;2;0;NA;2;NA;1;1;NA
5412;SU_484;SU;6;1;NA;NA;1;NA;NA; ;1;9999998;3;20;3;1;4;NA;2;4;1;1;2;1;VOLONTäR På RöDA KORSET;;2;1;1;1;1;1;2;2;1;4;1;1;4;2;2;6;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;11;Alla. Det är ingenting man väljer, det är ett läge man har hamnat i.;All.;3;3;NA;2;1941;NA;170; ;3;5;99999999;11;NA;1;2;2;0;NA;AVESTA;2;1;NA;2;NA;1;1;NA
5413;SU_485;SU;6;1;NA;NA;1;NA;NA; ;1;250000;40;70;1;1;4;NA;1;4;2;2;2;2; ;;2;1;2;2;2;2;2;2;1;3;2;2;3;1;2;3;2;3;4;4;4;4;4;0;1;0;0;0;1;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;2;1; ; ;3;3;NA;1;1954;NA;170; ;4;1;37000;6;NA;1;2;2;0;NA;82660;2;1;NA;2;NA;1;1;NA
5414;SU_486;SU;6;1;NA;NA;1;NA;NA; ;1;20000;15;60;1;1;4;NA;2;4;2;2;2;2; ;;2;2;2;2;2;2;5;3;3;1;1;2;2;1;1;4;2;2;2;2;1;1;1;1;0;0;1;0;0;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;2;3;NA;2;1996;NA;170; ;2;4;30000;4;NA;5;3;0;NA;NA;0;3;1;NA;3;NA;1;1;NA
5415;SU_487;SU;6;1;NA;NA;1;NA;NA; ;1;22000;50;50;3;2;4;NA;2;4;2;2;2;2; ;;1;1;2;2;1;1;2;2;2;3;3;2;2;2;2;3;2;2;1;1;1;1;1;1;0;0;0;0;1;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;4; ; ;3;3;NA;1;1995;NA;170; ;4;4;99999998;2;NA;5;1;0;NA;NA;UPPSALA;1;0;NA;1;NA;1;2;couldn't decide what to answer
5416;SU_488;SU;6;1;NA;NA;1;NA;NA; ;1;2000;70;50;3;2;3;3;1;4;2;2;2;2; ;;2;1;2;2;2;2;2;1;1;3;2;2;2;2;2;4;4;1;2;2;3;3;1;0;0;0;0;0;0;1;1;1;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;4; ; ;3;3;NA;2;1984;NA;170; ;4;9;99999999;2;NA;5;1;0;NA;NA;43445;2;0;NA;1;NA;1;2;hard to hear
5417;SU_489;SU;6;1;NA;NA;1;NA;NA; ;1;10000;56;87;1;1;3;1;1;4;2;2;2;2; ;;2;2;2;2;1;1;5;2;1;3;2;1;2;3;2;1;1;1;3;3;3;2;2;0;0;0;0;0;1;1;0;0;1;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;2; ; ;3;3;NA;2;1954;NA;170; ;3;5;99999999;11;NA;2;1;3;0;NA;72432;3;1;NA;1;NA;1;2;hard to hear
5418;SU_490;SU;6;1;NA;NA;1;NA;NA; ;1;1000000;86;80;1;1;2;3;1;4;1;2;2;2; ;;2;2;2;2;1;1;1;2;2;4;4;1;4;2;2;5;3;1;5;2;4;5;1;1;1;0;0;0;0;0;0;1;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;3;1; ; ;3;3;NA;2;1989;NA;170; ;4;1;2500;NA;NA;5;3;1;1;NA;BORLäNGE;3;0;NA;2;NA;1;2;a bit hard to hear sometimes
5419;SU_491;SU;6;1;NA;NA;1;1;NA;RV;1;70000;90;90;2;1;2;3;1;3;1;1;2;2; ;;2;2;2;2;1;1;2;1;1;4;4;1;4;1;1;4;5;1;4;4;4;4;1;1;1;0;1;0;0;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;6; ; ;3;3;NA;2;1937;NA;170; ;5;5;99999998;4;NA;1;2;3;0;NA;öREBRO;2;1;NA;1;NA;1;1;NA
5420;SU_492;SU;6;1;NA;NA;1;NA;NA; ;1;9999999;50;70;2;2;2;6;1;4;1;1;1;3; ;;2;2;2;2;1;1;2;1;1;3;3;1;3;3;3;4;1;2;4;4;4;4;2;0;1;0;0;0;1;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;10; ; ;3;3;NA;2;1963;NA;170; ;2;1;99999999;12;NA;1;4;2;2;NA;JöNKöPING;1;1;NA;4;NA;1;1;NA
5421;SU_493;SU;6;1;NA;NA;1;NA;NA; ;1;10000;998;998;1;1;4;NA;2;3;1;2;2;2; ;;2;2;2;2;1;1;2;1;1;2;2;3;3;2;3;3;3;2;5;5;5;5;5;1;0;1;0;0;0;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;2;2;6; ; ;3;3;NA;1;1961;NA;170; ;5;6;99999998;2;NA;3;1;0;NA;NA;OSTERGOTLAND;3;1;NA;1;NA;1;1;NA
5422;SU_494;SU;6;1;NA;NA;1;1;NA;RV;1;100000;90;10;1;1;3;1;2;4;2;2;2;2; ;;1;2;2;2;2;1;6;2;4;4;4;1;1;1;4;5;1;1;4;4;4;4;1;0;0;0;0;0;1;1;0;0;0;1;0; ; ;0; ; ;0; ; ;0;0;0;4;1;4; ; ;3;3;NA;1;1975;NA;170; ;4;1;28000;NA;NA;5;3;4;2;NA;53494;2;0;NA;3;NA;1;1;NA
5423;SU_495;SU;6;1;NA;NA;1;NA;NA; ;1;10000;30;35;1;5;2;3;2;1;1;1;2;2; ;;1;1;2;2;2;1;1;1;2;1;1;2;1;1;2;1;2;2;2;2;2;2;3;1;0;0;0;1;0;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;4;4;3; ;;3;3;NA;2;1954;NA;170; ;4;5;100000;NA;NA;1;4;2;2;NA;JOHENNESHOV;2;0;NA;4;NA;1;1;NA
5424;SU_496;SU;6;1;NA;NA;1;NA;NA; ;1;9999998;998;998;1;1;6;6;4;6;2;1;1;2; ;;1;1;1;1;2;1;1;1;1;1;1;2;1;2;1;2;1;2;1;1;2;1;1;0;0;0;0;0;1;0;0;0;0;1;1;Människor som är sjuka;People who are sick;0; ; ;0; ; ;0;0;0;3;3;9; ;;3;3;NA;2;1954;NA;170; ;5;6;99999999;11;NA;2;1;0;NA;NA;HäRYDA;2;98;NA;99;NA;3;1;NA
5425;SU_497;SU;6;1;NA;NA;1;NA;NA; ;1;22000;60;70;1;1;3;2;2;4;2;2;2;2; ;;1;2;2;2;2;2;6;2;1;4;4;4;3;4;2;4;1;1;4;5;4;5;2;1;0;0;0;0;1;1;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;5;11;bad luck and not dugs or alcohol;bad luck and not dugs or alcohol;3;3;NA;2;1966;NA;170; ;2;1;55000;NA;NA;4;4;3;0;NA;44291;2;0;NA;3;NA;1;1;NA
5426;SU_498;SU;6;1;NA;NA;1;NA;NA; ;1;25000;50;70;2;2;3;4;1;3;1;1;2;2; ;;2;2;2;2;2;2;1;1;1;4;4;1;4;2;2;4;4;1;1;4;2;1;2;1;1;0;0;0;1;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;11;de som förlorat hyreskontrakt;Those who lost rental contracts;3;3;NA;1;NA;60;170; ;2;1;99999999;11;NA;5;1;0;NA;NA;SöDERMALM;1;1;NA;1;NA;1;1;NA
5427;SU_499;SU;6;1;NA;NA;1;NA;NA; ;1;50000;30;70;1;3;2;2;1;4;1;2;2;2; ;;1;1;2;2;1;1;2;4;1;6;4;1;2;1;2;1;2;1;2;2;2;6;6;0;0;0;0;0;1;1;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;2;2;4; ; ;3;3;NA;2;1995;NA;170; ;3;1;99999999;11;NA;4;2;0;NA;NA;53150;2;0;NA;2;NA;1;1;NA
5428;SU_500;SU;6;1;NA;NA;1;1;NA;RV;1;10000;30;50;3;1;4;NA;1;4;2;2;2;2; ;;2;1;1;1;2;1;2;1;2;3;1;1;4;1;1;2;1;1;2;2;4;1;1;0;1;0;0;0;1;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;10; ; ;3;3;NA;1;1992;NA;170; ;1;1;33600;NA;NA;5;1;0;NA;NA;OXHOLM;3;0;NA;2;NA;1;1;NA
5429;SU_501;SU;6;1;NA;NA;1;NA;NA; ;1;20000;20;50;3;1;4;NA;1;3;1;1;2;2; ;;2;2;2;1;2;1;1;2;2;3;4;1;4;2;2;1;2;4;3;5;5;5;5;0;0;0;0;0;1;0;1;0;1;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;3; ; ;3;3;NA;1;1954;NA;170; ;1;3;35000;NA;NA;3;3;2;2;NA;75239;1;1;NA;3;NA;1;1;NA
5430;SU_502;SU;6;1;NA;NA;1;NA;NA; ;1;10000;30;30;3;2;4;NA;1;4;1;2;2;2; ;;1;1;2;1;1;1;2;2;2;4;4;1;2;2;2;3;3;2;2;4;2;2;1;1;0;0;0;0;1;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;3;3;NA;2;1956;NA;170; ;4;5;99999999;11;NA;4;2;3;0;NA;29736;2;1;NA;2;NA;1;1;NA
5431;SU_503;SU;6;1;NA;NA;1;NA;NA; ;1;9999998;60;70;3;1;3;3;1;4;2;1;2;2; ;;1;2;2;2;1;1;1;1;1;5;1;1;4;2;2;4;1;4;1;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;1;Samhälletskrav, vi är dåliga på att ta hand om dem som är dåliga i samhället.;Social demands, we are bad at taking care of those who are bad in society.;0; ; ;0; ; ;0;0;0;1;1;11;Dem som har ett psykiskt hinder;Those who have a mental barrier;3;3;NA;2;1975;NA;170; ;2;1;99999999;10;NA;1;2;0;NA;NA;53139;2;0;NA;2;NA;1;1;NA
5432;SU_504;SU;6;1;NA;NA;1;NA;NA; ;1;500000;70;50;3;1;3;1;1;5;2;1;2;2; ;;2;2;2;2;2;1;5;2;2;1;4;4;4;1;1;4;1;1;1;1;2;5;1;0;1;0;0;0;0;1;0;0;0;0;1;bad luck;bad luck;0; ; ;0; ; ;0;0;0;3;1;9; ; ;2;3;NA;2;1996;NA;170; ;2;4;15000;NA;NA;5;1;0;NA;NA;39358;1;0;NA;1;NA;1;1;NA
5433;SU_505;SU;6;1;NA;NA;1;NA;NA; ;1;20000;40;40;1;1;2;2;1;2;1;2;2;2; ;;1;1;2;1;1;1;1;1;1;3;3;2;4;1;1;3;2;2;2;3;2;2;2;1;0;0;0;0;1;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;10; ; ;3;3;NA;2;NA;18;170; ;5;4;70000;12;NA;5;3;0;NA;NA;VäXJö;2;1;NA;3;NA;1;1;NA
5434;SU_506;SU;6;1;NA;NA;1;NA;NA; ;1;70000;60;75;3;1;2;3;1;3;1;2;2;2; ;;1;2;2;1;1;1;2;1;1;4;4;1;4;2;2;4;1;1;3;3;5;2;1;1;0;0;0;0;1;1;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;10; ; ;3;3;NA;1;1997;NA;170; ;4;2;30000;5;NA;4;2;0;NA;NA;STOCKHOLM;1;0;NA;2;NA;1;1;NA
5435;SU_507;SU;6;1;NA;NA;1;1;NA;RV;1;30000;25;25;2;2;2;1;1;4;2;1;2;2; ;;2;1;2;2;1;1;2;4;1;3;2;4;2;1;1;1;2;2;1;1;1;4;1;0;0;0;0;0;1;1;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;11;the ones who are willing to change;the ones who are willing to change;3;3;NA;2;1964;NA;170; ;4;5;99999998;5;NA;1;2;2;0;NA;54334;3;0;NA;2;NA;1;1;NA
5436;SU_508;SU;6;1;NA;NA;1;NA;NA; ;1;12000;60;90;2;2;1;3;1;1;1;2;2;2; ;;2;1;2;1;2;2;1;2;2;3;2;2;2;3;2;3;3;3;3;3;3;3;2;1;1;0;0;0;0;0;0;0;1;0;0; ; ;0; ; ;0; ; ;0;0;0;2;1;4; ; ;1;3;NA;2;1949;NA;170; ;3;5;99999998;4;NA;4;1;3;0;NA;JONKOPING;1;1;NA;1;NA;1;1;NA
5437;SU_509;SU;6;1;NA;NA;1;NA;NA; ;1;10000;50;60;2;1;4;NA;1;4;1;1;2;2; ;;1;2;2;2;1;1;5;4;1;5;5;2;4;2;2;5;5;1;1;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;1;uppväxten påverkar;the growth affects;0; ; ;0; ; ;0;0;0;2;2;8; ; ;3;3;NA;1;NA;38;191; ;2;4;99999999;11;NA;1;4;2;2;NA;STOCKHOLM;1;1;NA;99;NA;1;1;NA
5438;SU_510;SU;6;1;NA;NA;1;NA;NA; ;1;50000;20;40;1;1;3;2;1;2;1;2;2;2; ;;1;2;2;2;1;2;2;1;1;4;1;4;4;1;4;4;1;1;3;4;5;5;5;1;0;0;0;1;0;0;0;0;1;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;5; ; ;3;3;NA;1;1959;NA;170; ;4;6;99999998;2;NA;1;1;0;NA;NA;KALMAR;3;1;NA;1;NA;1;1;NA
5439;SU_511;SU;6;1;NA;NA;1;NA;NA; ;1;1000;80;90;2;3;2;3;2;4;2;2;2;2; ;;2;1;2;2;2;1;1;3;3;4;4;2;2;4;4;4;4;1;4;4;4;4;2;0;1;0;1;0;1;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;10; ; ;3;3;NA;1;1940;NA;170; ;4;5;99999998;4;NA;4;2;2;0;NA;77534;2;1;NA;2;NA;1;1;NA
